"State","Date","New Cases","Estimated Effective R","95% CI Low","95% CI High"
"New Jersey",2020-07-24,458,1.08312349932559,0.987807932579736,1.17843906607145
"New Jersey",2020-07-25,513,1.08042826505307,0.990479111538821,1.17037741856733
"New Jersey",2020-07-26,505,1.074697212942,0.984279111009154,1.16511531487485
"New Jersey",2020-07-27,449,1.06689074553444,0.971348593964522,1.16243289710436
"New Jersey",2020-07-28,483,1.05793059418382,0.966200170408679,1.14966101795895
"New Jersey",2020-07-29,426,1.04860752055211,0.951364111139997,1.14585092996421
"New Jersey",2020-07-30,204,1.03954725491167,0.899631832781372,1.17946267704197
"New Jersey",2020-07-31,690,1.03119745703494,0.955426124460642,1.10696878960924
"New Jersey",2020-08-01,369,1.02380571264738,0.920564263681215,1.12704716161355
"New Jersey",2020-08-02,321,1.01739361757385,0.907049192820012,1.12773804232769
"New Jersey",2020-08-03,264,1.01176104132162,0.890423466195328,1.13309861644791
"New Jersey",2020-08-04,356,1.0065517982818,0.90233175023323,1.11077184633037
"New Jersey",2020-08-05,335,1.00134213136123,0.894183541619602,1.10850072110286
"New Jersey",2020-08-06,374,0.995717851118317,0.894585406790613,1.09685029544602
"New Jersey",2020-08-07,360,0.989323872768884,0.886575192588996,1.09207255294877
"New Jersey",2020-08-08,368,0.981917313731427,0.880672680184019,1.08316194727884
"New Jersey",2020-08-09,344,0.973430738177751,0.869167290149724,1.07769418620578
"New Jersey",2020-08-10,258,0.964045573653385,0.84423418407873,1.08385696322804
"New Jersey",2020-08-11,444,0.954240427554774,0.863375343359315,1.04510551175023
"New Jersey",2020-08-12,449,0.944761176663989,0.854853273393974,1.034669079934
"New Jersey",2020-08-13,656,0.936479140057851,0.862423613473621,1.01053466664208
"New Jersey",2020-08-14,570,0.930173697471892,0.850995586709807,1.00935180823398
"New Jersey",2020-08-15,278,0.926327489703989,0.813186365934994,1.03946861347298
"New Jersey",2020-08-16,13,0.925051622227046,0.402207894439247,1.44789535001485
"New Jersey",2020-08-17,312,0.926163721751533,0.819374575963328,1.03295286753974
"New Jersey",2020-08-18,331,0.929336311520127,0.825479999927305,1.03319262311295
"New Jersey",2020-08-19,319,0.934216313518714,0.828147251928089,1.04028537510934
"New Jersey",2020-08-20,100,0.940464274209445,0.750386472187396,1.13054207623149
"New Jersey",2020-08-21,290,0.947769092454043,0.8357189470883,1.05981923781979
"New Jersey",2020-08-22,529,0.955842784299366,0.872527353010868,1.03915821558786
"New Jersey",2020-08-23,148,0.96439119748762,0.806173263484222,1.12260913149102
"New Jersey",2020-08-24,225,0.973088106440089,0.844190550671943,1.10198566220823
"New Jersey",2020-08-25,302,0.981593548224873,0.869850073829827,1.09333702261992
"New Jersey",2020-08-26,236,0.989613528236847,0.862691626505465,1.11653542996823
"New Jersey",2020-08-27,307,0.996948291329202,0.885255052711973,1.10864152994643
"New Jersey",2020-08-28,358,1.00351148701634,0.899739667577968,1.10728330645472
"New Jersey",2020-08-29,349,1.00931223832876,0.903907567640224,1.11471690901729
"New Jersey",2020-08-30,291,1.0144253829419,0.898701394171206,1.13014937171259
"New Jersey",2020-08-31,349,1.01896990118992,0.913062128315818,1.12487767406401
"New Jersey",2020-09-01,330,1.02309968725709,0.913965227039829,1.13223414747436
"New Jersey",2020-09-02,308,1.02699951281497,0.913819518274808,1.14017950735513
"New Jersey",2020-09-03,378,1.03086638807201,0.928509946484723,1.1332228296593
"New Jersey",2020-09-04,449,1.03487168502373,0.940773787334319,1.12896958271315
"New Jersey",2020-09-05,325,1.03911141991623,0.928283510622908,1.14993932920955
"New Jersey",2020-09-06,311,1.0435748021625,0.930036794091984,1.15711281023301
"New Jersey",2020-09-07,332,1.04816023140414,0.938030549735877,1.1582899130724
"New Jersey",2020-09-08,277,1.05273289381443,0.931901794990553,1.17356399263831
"New Jersey",2020-09-09,329,1.05719216441267,0.946085919384203,1.16829840944113
"New Jersey",2020-09-10,424,1.06150817923742,0.96343773555703,1.15957862291781
"New Jersey",2020-09-11,474,1.06570998312479,0.972772761369561,1.15864720488001
"New Jersey",2020-09-12,449,1.06983833916577,0.974164062262567,1.16551261606898
"New Jersey",2020-09-13,297,1.07390180718547,0.956042662718581,1.19176095165236
"New Jersey",2020-09-14,334,1.07788243125065,0.966537197466097,1.18922766503519
"New Jersey",2020-09-15,436,1.0817794432459,0.984149006394694,1.1794098800971
"New Jersey",2020-09-16,390,1.08564854857396,0.982236443870528,1.1890606532774
"New Jersey",2020-09-17,569,1.08959056907188,1.00382074797889,1.17536039016487
"New Jersey",2020-09-18,487,1.09369242429794,1.00080819524133,1.18657665335456
"New Jersey",2020-09-19,461,1.0979533883542,1.00230003166474,1.19360674504366
"New Jersey",2020-09-20,453,1.10223897218006,1.0055565854471,1.19892135891302
"New Jersey",2020-09-21,392,1.10629936272653,1.00217514657708,1.21042357887599
"New Jersey",2020-09-22,426,1.10983390862508,1.00979187064614,1.20987594660401
"New Jersey",2020-09-23,408,1.11258710775647,1.01023537903446,1.21493883647848
"New Jersey",2020-09-24,564,1.11442696069015,1.0273016279934,1.2015522933869
"New Jersey",2020-09-25,548,1.11537340372349,1.02694780252078,1.20379900492621
"New Jersey",2020-09-26,750,1.115569004079,1.03997702501935,1.19116098313865
"New Jersey",2020-09-27,698,1.11520641352262,1.03686200297977,1.19355082406547
"New Jersey",2020-09-28,559,1.11445868189548,1.02694334799808,1.20197401579288
"New Jersey",2020-09-29,456,1.11345178681568,1.01659917552879,1.21030439810257
"New Jersey",2020-09-30,708,1.11229190341444,1.03460446807224,1.18997933875665
"New Jersey",2020-10-01,614,1.11109849957605,1.0277207636033,1.19447623554881
"New Jersey",2020-10-02,740,1.11000726360131,1.03409620841408,1.18591831878855
"New Jersey",2020-10-03,947,1.10913519445106,1.04205795161297,1.17621243728915
"New Jersey",2020-10-04,626,1.10853134368875,1.02605208595192,1.19101060142559
"New Jersey",2020-10-05,511,1.10817719886338,1.01690215382054,1.19945224390623
"New Jersey",2020-10-06,629,1.10803655025271,1.02577259080044,1.19030050970499
"New Jersey",2020-10-07,509,1.10813761249529,1.01668505904354,1.19959016594705
"New Jersey",2020-10-08,1298,1.10861100931051,1.05133007249147,1.16589194612954
"New Jersey",2020-10-09,865,1.10963711301597,1.03943660240284,1.17983762362909
"New Jersey",2020-10-10,864,1.11134783262544,1.04105259090641,1.18164307434447
"New Jersey",2020-10-11,751,1.11374686785817,1.0382670186767,1.18922671703965
"New Jersey",2020-10-12,469,1.11671716264377,1.0210764371446,1.21235788814294
"New Jersey",2020-10-13,988,1.12008473198521,1.05409070984032,1.18607875413011
"New Jersey",2020-10-14,939,1.12368971823697,1.05588686251597,1.19149257395797
"New Jersey",2020-10-15,971,1.12741922285087,1.06063242357676,1.19420602212499
"New Jersey",2020-10-16,810,1.13120610353015,1.05795977860947,1.20445242845084
"New Jersey",2020-10-17,934,1.13502150855315,1.06669550219768,1.20334751490863
"New Jersey",2020-10-18,1275,1.13886388253581,1.0802853893326,1.19744237573903
"New Jersey",2020-10-19,1192,1.14274071083419,1.0820540770284,1.20342734463998
"New Jersey",2020-10-20,988,1.1466371213438,1.07986551857017,1.21340872411743
"New Jersey",2020-10-21,1030,1.15051544328444,1.08500887634536,1.21602201022352
"New Jersey",2020-10-22,1162,1.15434135444834,1.0925651467546,1.21611756214209
"New Jersey",2020-10-23,1045,1.15812367982593,1.09287428822367,1.2233730714282
"New Jersey",2020-10-24,1909,1.16193710363044,1.11358165134315,1.21029255591773
"New Jersey",2020-10-25,1129,1.16590632154274,1.10292062659981,1.22889201648567
"New Jersey",2020-10-26,1216,1.17017946184248,1.10937765592391,1.23098126776106
"New Jersey",2020-10-27,1647,1.17490868493799,1.12255922004205,1.22725814983393
"New Jersey",2020-10-28,1670,1.18022908240292,1.12812378701279,1.23233437779305
"New Jersey",2020-10-29,1550,1.18622498126738,1.13200310136701,1.24044686116775
"New Jersey",2020-10-30,1976,1.19288161104142,1.14472432246054,1.2410388996223
"New Jersey",2020-10-31,1363,1.20005076646842,1.14189287674206,1.25820865619479
"New Jersey",2020-11-01,1743,1.20745706462283,1.15586964029865,1.25904448894701
"New Jersey",2020-11-02,1368,1.21474075043835,1.15633503144358,1.27314646943311
"New Jersey",2020-11-03,1824,1.22151915627675,1.1707973999871,1.27224091256639
"New Jersey",2020-11-04,2443,1.22744012190965,1.18350671093169,1.2713735328876
"New Jersey",2020-11-05,1962,1.23219798282007,1.18307924608719,1.28131671955295
"New Jersey",2020-11-06,2161,1.23552440743601,1.18865875420666,1.28239006066535
"New Jersey",2020-11-07,3202,1.23718663253196,1.19865980081862,1.27571346424529
"New Jersey",2020-11-08,2013,1.23699153598354,1.18840479251499,1.2855782794521
"New Jersey",2020-11-09,2058,1.23481934474504,1.18680894574542,1.28282974374465
"New Jersey",2020-11-10,3777,1.23066683044252,1.19528722173213,1.26604643915291
"New Jersey",2020-11-11,3065,1.22467519576691,1.18549636411748,1.26385402741635
"New Jersey",2020-11-12,3492,1.2171200722454,1.18052809740505,1.25371204708575
"New Jersey",2020-11-13,3397,1.20835897169566,1.1713926308209,1.24532531257042
"New Jersey",2020-11-14,4353,1.19877612257379,1.16625009989538,1.2313021452522
"New Jersey",2020-11-15,4538,1.18872357890478,1.15700129508386,1.22044586272571
"New Jersey",2020-11-16,2219,1.17848505430436,1.13331614071142,1.22365396789731
"New Jersey",2020-11-17,4026,1.1682758586219,1.13488773007738,1.20166398716642
"New Jersey",2020-11-18,4054,1.15828078290968,1.12515079176797,1.19141077405138
"New Jersey",2020-11-19,4182,1.14868547794298,1.11620182786228,1.18116912802368
"New Jersey",2020-11-20,3626,1.13967446941326,1.10492623136473,1.17442270746179
"New Jersey",2020-11-21,4669,1.13141623018889,1.10090529299209,1.1619271673857
"New Jersey",2020-11-22,3968,1.12403939751972,1.09105099992313,1.15702779511631
